Record,Claim Type,Claim Name,Points,Bettor,Bettor_Name,Created Time,Team,Team_Name,Week,Week Name,Team 1 Score,Team 2 Score,Team 3 Score,Weight Points,Current Week Weight,Current Week Run,Current Week Sport,Current Week Exercise,Current Week Food,Current Week Booze,Current Week Walking,Current Week Score,W1 Score,W2 Score,W3 Score,W4 Score,W5 Score,W6 Score,W7 Score,W8 Score,W9 Score,W10 Score,W11 Score,W12 Score,W13 Score,W14 Score,W15 Score,Current Week,Created,Icon
13408,Sport,Sport,3,Oki,Oki,10/7/2022,Team 3,Team 3,Week 13,Week 13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Week 9,"October 7, 2022",3️⃣
13409,Walking,Walking,3,Weech,Weech,10/7/2022,Team 1,Team 1,Week 13,Week 13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Week 9,"October 7, 2022",1️⃣
13410,Sport,Sport,3,Weech,Weech,10/7/2022,Team 1,Team 1,Week 13,Week 13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Week 9,"October 7, 2022",1️⃣
13411,Sport,Sport,3,Bobby,Bobby,10/7/2022,Team 1,Team 1,Week 13,Week 13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Week 9,"October 7, 2022",1️⃣
13412,Exercise,Exercise,9,Brent,Brent,10/7/2022,Team 3,Team 3,Week 13,Week 13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,Week 9,"October 7, 2022",3️⃣
13413,Sport,Sport,2,Sooper,Sooper,10/7/2022,Team 2,Team 2,Week 13,Week 13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Week 9,"October 7, 2022",2️⃣
13414,Booze,Booze,2,Sooper,Sooper,10/7/2022,Team 2,Team 2,Week 13,Week 13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Week 9,"October 7, 2022",2️⃣
13415,Exercise,Exercise,10,Bill,Bill,10/7/2022,Team 3,Team 3,Week 13,Week 13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,Week 9,"October 7, 2022",3️⃣
13416,Booze,Booze,2,Bill,Bill,10/7/2022,Team 3,Team 3,Week 13,Week 13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Week 9,"October 7, 2022",3️⃣
13417,Walking,Walking,1,Sooper,Sooper,10/8/2022,Team 2,Team 2,Week 13,Week 13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Week 9,"October 8, 2022",2️⃣
13418,Walking,Walking,1,Bill,Bill,10/8/2022,Team 3,Team 3,Week 13,Week 13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Week 9,"October 8, 2022",3️⃣
13419,Booze,Booze,2,Ty,Ty,10/8/2022,Team 2,Team 2,Week 13,Week 13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Week 9,"October 8, 2022",2️⃣
13420,Run,Run,21,Bobby,Bobby,10/9/2022,Team 1,Team 1,Week 13,Week 13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,Week 9,"October 9, 2022",1️⃣
13421,Exercise,Exercise,5,Brent,Brent,10/9/2022,Team 3,Team 3,Week 13,Week 13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,Week 9,"October 9, 2022",3️⃣
13422,Booze,Booze,2,Oki,Oki,10/9/2022,Team 3,Team 3,Week 13,Week 13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Week 9,"October 9, 2022",3️⃣
13423,Booze,Booze,2,Ginn,Ginn,10/9/2022,Team 2,Team 2,Week 13,Week 13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Week 9,"October 9, 2022",2️⃣
13424,Exercise,Exercise,8,Ginn,Ginn,10/10/2022,Team 2,Team 2,Week 13,Week 13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,Week 9,"October 10, 2022",2️⃣
13425,Run,Run,8,Ty,Ty,10/10/2022,Team 2,Team 2,Week 13,Week 13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,Week 9,"October 10, 2022",2️⃣
13426,Exercise,Exercise,9,Brent,Brent,10/10/2022,Team 3,Team 3,Week 13,Week 13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,Week 9,"October 10, 2022",3️⃣
13427,Exercise,Exercise,6,Oki,Oki,10/10/2022,Team 3,Team 3,Week 13,Week 13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,Week 9,"October 10, 2022",3️⃣
13428,Booze,Booze,2,Oki,Oki,10/10/2022,Team 3,Team 3,Week 13,Week 13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Week 9,"October 10, 2022",3️⃣
13429,Walking,Walking,2,Brent,Brent,10/10/2022,Team 3,Team 3,Week 13,Week 13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Week 9,"October 10, 2022",3️⃣
13430,Booze,Booze,2,Brent,Brent,10/10/2022,Team 3,Team 3,Week 13,Week 13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Week 9,"October 10, 2022",3️⃣
13431,Food,Food,4,Ginn,Ginn,10/10/2022,Team 2,Team 2,Week 13,Week 13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Week 9,"October 10, 2022",2️⃣
13432,Booze,Booze,2,Ginn,Ginn,10/10/2022,Team 2,Team 2,Week 13,Week 13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Week 9,"October 10, 2022",2️⃣
13433,Exercise,Exercise,8,Bill,Bill,10/10/2022,Team 3,Team 3,Week 13,Week 13,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,Week 9,"October 10, 2022",3️⃣
13434,Booze,Booze,2,Bill,Bill,10/10/2022,Team 3,Team 3,Week 13,Week 13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Week 9,"October 10, 2022",3️⃣
13435,Booze,Booze,2,Bobby,Bobby,10/10/2022,Team 1,Team 1,Week 13,Week 13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Week 9,"October 10, 2022",1️⃣
13436,Walking,Walking,1,Ty,Ty,10/10/2022,Team 2,Team 2,Week 13,Week 13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Week 9,"October 10, 2022",2️⃣
13437,Weight,Weight,-12,Weech,Weech,10/11/2022,Team 1,Team 1,Week 13,Week 13,-12,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,Week 9,"October 11, 2022",1️⃣
13438,Weight,Weight,-26,Bobby,Bobby,10/11/2022,Team 1,Team 1,Week 13,Week 13,-26,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,0,0,Week 9,"October 11, 2022",1️⃣
13439,Weight,Weight,-11,Brent,Brent,10/11/2022,Team 3,Team 3,Week 13,Week 13,0,0,-11,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,0,Week 9,"October 11, 2022",3️⃣
13440,Weight,Weight,-10,Bill,Bill,10/11/2022,Team 3,Team 3,Week 13,Week 13,0,0,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,Week 9,"October 11, 2022",3️⃣
13441,Walking,Walking,1,Weech,Weech,10/11/2022,Team 1,Team 1,Week 13,Week 13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Week 9,"October 11, 2022",1️⃣
13442,Weight,Weight,0,Oki,Oki,10/11/2022,Team 3,Team 3,Week 13,Week 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Week 9,"October 11, 2022",3️⃣
13443,Weight,Weight,26,Ginn,Ginn,10/11/2022,Team 2,Team 2,Week 13,Week 13,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,Week 9,"October 11, 2022",2️⃣
13444,Weight,Weight,-8,CSlats,CSlats,10/11/2022,Team 1,Team 1,Week 13,Week 13,-8,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,Week 9,"October 11, 2022",1️⃣
13445,Walking,Walking,1,Sooper,Sooper,10/11/2022,Team 2,Team 2,Week 13,Week 13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Week 9,"October 11, 2022",2️⃣
13446,Weight,Weight,-2,Sooper,Sooper,10/11/2022,Team 2,Team 2,Week 13,Week 13,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,Week 9,"October 11, 2022",2️⃣
13447,Run,Run,5,Ginn,Ginn,10/11/2022,Team 2,Team 2,Week 14,Week 14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Week 9,"October 11, 2022",2️⃣
13448,Food,Food,4,Brent,Brent,10/11/2022,Team 3,Team 3,Week 14,Week 14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Week 9,"October 11, 2022",3️⃣
13449,Booze,Booze,2,Ginn,Ginn,10/11/2022,Team 2,Team 2,Week 13,Week 13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Week 9,"October 11, 2022",2️⃣
13450,Food,Food,2,Ginn,Ginn,10/11/2022,Team 2,Team 2,Week 14,Week 14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 11, 2022",2️⃣
13451,Booze,Booze,-2,Ginn,Ginn,10/11/2022,Team 2,Team 2,Week 13,Week 13,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,Week 9,"October 11, 2022",2️⃣
13452,Booze,Booze,2,Ginn,Ginn,10/11/2022,Team 2,Team 2,Week 14,Week 14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 11, 2022",2️⃣
13453,Booze,Booze,2,CSlats,CSlats,10/11/2022,Team 1,Team 1,Week 14,Week 14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 11, 2022",1️⃣
13454,Exercise,Exercise,5,CSlats,CSlats,10/11/2022,Team 1,Team 1,Week 14,Week 14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Week 9,"October 11, 2022",1️⃣
13455,Booze,Booze,2,Ty,Ty,10/11/2022,Team 2,Team 2,Week 14,Week 14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 11, 2022",2️⃣
13456,Walking,Walking,1,Brent,Brent,10/12/2022,Team 3,Team 3,Week 14,Week 14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Week 9,"October 12, 2022",3️⃣
13457,Walking,Walking,1,Weech,Weech,10/12/2022,Team 1,Team 1,Week 14,Week 14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Week 9,"October 12, 2022",1️⃣
13458,Booze,Booze,2,Bill,Bill,10/12/2022,Team 3,Team 3,Week 14,Week 14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 12, 2022",3️⃣
13459,Booze,Booze,2,Oki,Oki,10/12/2022,Team 3,Team 3,Week 14,Week 14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 12, 2022",3️⃣
13460,Run,Run,10,Ty,Ty,10/12/2022,Team 2,Team 2,Week 14,Week 14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,Week 9,"October 12, 2022",2️⃣
13461,Exercise,Exercise,6,Brent,Brent,10/12/2022,Team 3,Team 3,Week 14,Week 14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Week 9,"October 12, 2022",3️⃣
13462,Sport,Sport,3,Sooper,Sooper,10/12/2022,Team 2,Team 2,Week 14,Week 14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Week 9,"October 12, 2022",2️⃣
13463,Exercise,Exercise,6,Bill,Bill,10/12/2022,Team 3,Team 3,Week 14,Week 14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Week 9,"October 12, 2022",3️⃣
13464,Food,Food,4,Bill,Bill,10/12/2022,Team 3,Team 3,Week 14,Week 14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Week 9,"October 12, 2022",3️⃣
13465,Run,Run,8,Bobby,Bobby,10/12/2022,Team 1,Team 1,Week 14,Week 14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Week 9,"October 12, 2022",1️⃣
13466,Food,Food,4,Bobby,Bobby,10/12/2022,Team 1,Team 1,Week 14,Week 14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Week 9,"October 12, 2022",1️⃣
13467,Booze,Booze,2,Ginn,Ginn,10/12/2022,Team 2,Team 2,Week 14,Week 14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 12, 2022",2️⃣
13468,Food,Food,2,Ginn,Ginn,10/12/2022,Team 2,Team 2,Week 14,Week 14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 12, 2022",2️⃣
13469,Booze,Booze,2,Oki,Oki,10/12/2022,Team 3,Team 3,Week 14,Week 14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 12, 2022",3️⃣
13470,Food,Food,2,Ty,Ty,10/13/2022,Team 2,Team 2,Week 14,Week 14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 13, 2022",2️⃣
13471,Booze,Booze,2,Ty,Ty,10/13/2022,Team 2,Team 2,Week 14,Week 14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 13, 2022",2️⃣
13472,Booze,Booze,2,CSlats,CSlats,10/13/2022,Team 1,Team 1,Week 14,Week 14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 13, 2022",1️⃣
13473,Food,Food,4,CSlats,CSlats,10/13/2022,Team 1,Team 1,Week 14,Week 14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Week 9,"October 13, 2022",1️⃣
13474,Exercise,Exercise,6,Oki,Oki,10/13/2022,Team 3,Team 3,Week 14,Week 14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Week 9,"October 13, 2022",3️⃣
13475,Run,Run,10,Ty,Ty,10/13/2022,Team 2,Team 2,Week 14,Week 14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,Week 9,"October 13, 2022",2️⃣
13476,Exercise,Exercise,8,Brent,Brent,10/13/2022,Team 3,Team 3,Week 14,Week 14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Week 9,"October 13, 2022",3️⃣
13477,Sport,Sport,3,Oki,Oki,10/13/2022,Team 3,Team 3,Week 14,Week 14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Week 9,"October 13, 2022",3️⃣
13478,Sport,Sport,3,Ginn,Ginn,10/13/2022,Team 2,Team 2,Week 14,Week 14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Week 9,"October 13, 2022",2️⃣
13479,Sport,Sport,3,CSlats,CSlats,10/13/2022,Team 1,Team 1,Week 14,Week 14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Week 9,"October 13, 2022",1️⃣
13480,Sport,Sport,3,Bobby,Bobby,10/14/2022,Team 1,Team 1,Week 14,Week 14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Week 9,"October 14, 2022",1️⃣
13481,Run,Run,6,Bobby,Bobby,10/14/2022,Team 1,Team 1,Week 14,Week 14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Week 9,"October 14, 2022",1️⃣
13482,Sport,Sport,6,Sooper,Sooper,10/14/2022,Team 2,Team 2,Week 14,Week 14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Week 9,"October 14, 2022",2️⃣
13483,Sport,Sport,3,Bill,Bill,10/14/2022,Team 3,Team 3,Week 14,Week 14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Week 9,"October 14, 2022",3️⃣
13484,Walking,Walking,1,Ty,Ty,10/14/2022,Team 2,Team 2,Week 14,Week 14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Week 9,"October 14, 2022",2️⃣
13485,Food,Food,2,Ty,Ty,10/14/2022,Team 2,Team 2,Week 14,Week 14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 14, 2022",2️⃣
13486,Booze,Booze,2,Ty,Ty,10/14/2022,Team 2,Team 2,Week 14,Week 14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 14, 2022",2️⃣
13487,Walking,Walking,2,Weech,Weech,10/14/2022,Team 1,Team 1,Week 14,Week 14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 14, 2022",1️⃣
13488,Sport,Sport,3,Weech,Weech,10/14/2022,Team 1,Team 1,Week 14,Week 14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Week 9,"October 14, 2022",1️⃣
13489,Exercise,Exercise,10,Bill,Bill,10/14/2022,Team 3,Team 3,Week 14,Week 14,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,Week 9,"October 14, 2022",3️⃣
13490,Food,Food,2,CSlats,CSlats,10/14/2022,Team 1,Team 1,Week 14,Week 14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 14, 2022",1️⃣
13491,Exercise,Exercise,5,CSlats,CSlats,10/14/2022,Team 1,Team 1,Week 14,Week 14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Week 9,"October 14, 2022",1️⃣
13492,Food,Food,4,Sooper,Sooper,10/15/2022,Team 2,Team 2,Week 14,Week 14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Week 9,"October 15, 2022",2️⃣
13493,Walking,Walking,1,Ty,Ty,10/15/2022,Team 2,Team 2,Week 14,Week 14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Week 9,"October 15, 2022",2️⃣
13494,Food,Food,2,Ty,Ty,10/15/2022,Team 2,Team 2,Week 14,Week 14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 15, 2022",2️⃣
13495,Walking,Walking,1,Weech,Weech,10/15/2022,Team 1,Team 1,Week 14,Week 14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Week 9,"October 15, 2022",1️⃣
13496,Sport,Sport,3,Weech,Weech,10/15/2022,Team 1,Team 1,Week 14,Week 14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Week 9,"October 15, 2022",1️⃣
13497,Booze,Booze,2,Oki,Oki,10/15/2022,Team 3,Team 3,Week 14,Week 14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 15, 2022",3️⃣
13498,Booze,Booze,2,Sooper,Sooper,10/15/2022,Team 2,Team 2,Week 14,Week 14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 15, 2022",2️⃣
13499,Food,Food,2,Sooper,Sooper,10/15/2022,Team 2,Team 2,Week 14,Week 14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 15, 2022",2️⃣
13500,Food,Food,4,Bobby,Bobby,10/16/2022,Team 1,Team 1,Week 14,Week 14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Week 9,"October 16, 2022",1️⃣
13501,Booze,Booze,2,Oki,Oki,10/16/2022,Team 3,Team 3,Week 14,Week 14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 16, 2022",3️⃣
13502,Run,Run,11,Ty,Ty,10/16/2022,Team 2,Team 2,Week 14,Week 14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,Week 9,"October 16, 2022",2️⃣
13503,Exercise,Exercise,6,Oki,Oki,10/16/2022,Team 3,Team 3,Week 14,Week 14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Week 9,"October 16, 2022",3️⃣
13504,Run,Run,34,Bobby,Bobby,10/16/2022,Team 1,Team 1,Week 14,Week 14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,Week 9,"October 16, 2022",1️⃣
13505,Sport,Sport,9,Brent,Brent,10/16/2022,Team 3,Team 3,Week 14,Week 14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Week 9,"October 16, 2022",3️⃣
13506,Booze,Booze,2,Ginn,Ginn,10/16/2022,Team 2,Team 2,Week 14,Week 14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 16, 2022",2️⃣
13507,Booze,Booze,2,Oki,Oki,10/16/2022,Team 3,Team 3,Week 14,Week 14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 16, 2022",3️⃣
13508,Booze,Booze,2,Bobby,Bobby,10/16/2022,Team 1,Team 1,Week 14,Week 14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 16, 2022",1️⃣
13509,Walking,Walking,1,Sooper,Sooper,10/16/2022,Team 2,Team 2,Week 14,Week 14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Week 9,"October 16, 2022",2️⃣
13510,Booze,Booze,2,Bill,Bill,10/16/2022,Team 3,Team 3,Week 14,Week 14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 16, 2022",3️⃣
13511,Booze,Booze,2,Oki,Oki,10/16/2022,Team 3,Team 3,Week 14,Week 14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 16, 2022",3️⃣
13512,Exercise,Exercise,4,CSlats,CSlats,10/16/2022,Team 1,Team 1,Week 14,Week 14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Week 9,"October 16, 2022",1️⃣
13513,Walking,Walking,1,CSlats,CSlats,10/16/2022,Team 1,Team 1,Week 14,Week 14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Week 9,"October 16, 2022",1️⃣
13514,Food,Food,4,Ty,Ty,10/17/2022,Team 2,Team 2,Week 14,Week 14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Week 9,"October 17, 2022",2️⃣
13515,Booze,Booze,2,Ty,Ty,10/17/2022,Team 2,Team 2,Week 14,Week 14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 17, 2022",2️⃣
13516,Walking,Walking,2,Ty,Ty,10/17/2022,Team 2,Team 2,Week 14,Week 14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Week 9,"October 17, 2022",2️⃣
13517,Walking,Walking,3,Weech,Weech,10/17/2022,Team 1,Team 1,Week 14,Week 14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Week 9,"October 17, 2022",1️⃣
13518,Sport,Sport,4,Weech,Weech,10/17/2022,Team 1,Team 1,Week 14,Week 14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Week 9,"October 17, 2022",1️⃣
